x_test,p_true,ambiguity,va_mid,va_p0,va_p1,va_width,base_prob,knn_dist,eps_counts,inv_eps_count,abs_error
0.1877346683354193,0.7041403208356477,0.4166534588182376,0.8305768455022187,0.8275862068965517,0.8452380952380952,0.01765188834154352,0.5909652202456769,0.016106121458883127,21.0,0.045454545454545456,0.12643652466657096
0.19274092615769733,0.7085490033616554,0.4130146263937205,0.8305768455022187,0.8275862068965517,0.8452380952380952,0.01765188834154352,0.7389846015098783,0.02218590848550306,9.0,0.1,0.12202784214056328
0.19774718397997493,0.7128891841522801,0.40935639054195316,0.8352941176470589,0.8333333333333334,0.8452380952380952,0.011904761904761862,0.7389846015098783,0.02218590848550306,9.0,0.1,0.12240493349477877
0.20275344180225296,0.7171605352494773,0.40568260386032107,0.8352941176470589,0.8333333333333334,0.8452380952380952,0.011904761904761862,0.7389846015098783,0.02218590848550306,9.0,0.1,0.11813358239758154
0.20775969962453056,0.7213628001150847,0.4019970214504181,0.8352941176470589,0.8333333333333334,0.8452380952380952,0.011904761904761862,0.7167986930243753,0.028768856558553102,9.0,0.1,0.11393131753197416
0.2127659574468086,0.7254957917516104,0.3983032958046287,0.8352941176470589,0.8333333333333334,0.8452380952380952,0.011904761904761862,0.7167986930243753,0.028768856558553102,9.0,0.1,0.10979832589544847
0.21777221526908663,0.7295593907322925,0.3946049722532373,0.8352941176470589,0.8333333333333334,0.8452380952380952,0.011904761904761862,0.7167986930243753,0.028768856558553102,9.0,0.1,0.10573472691476637
0.22277847309136423,0.7335535431508833,0.390905484963337,0.8352941176470589,0.8333333333333334,0.8452380952380952,0.011904761904761862,0.7167986930243753,0.028768856558553102,9.0,0.1,0.10174057449617557
0.22778473091364226,0.7374782585014129,0.3872081534782722,0.8352941176470589,0.8333333333333334,0.8452380952380952,0.011904761904761862,0.7167986930243753,0.028768856558553102,9.0,0.1,0.09781585914564594
0.23279098873591986,0.7413336074979531,0.38351617978404784,0.8352941176470589,0.8333333333333334,0.8452380952380952,0.011904761904761862,0.7167986930243753,0.028768856558553102,9.0,0.1,0.09396051014910578
0.2377972465581979,0.7451197198441352,0.3798326458870654,0.8352941176470589,0.8333333333333334,0.8452380952380952,0.011904761904761862,0.7167986930243753,0.028768856558553102,9.0,0.1,0.09017439780292369
0.2428035043804755,0.7488367819618572,0.37616051188573424,0.8352941176470589,0.8333333333333334,0.8452380952380952,0.011904761904761862,0.7908508041330216,0.026238813130458838,14.0,0.06666666666666667,0.08645733568520164
0.24780976220275353,0.7524850346882779,0.37250261451691824,0.8352941176470589,0.8333333333333334,0.8452380952380952,0.011904761904761862,0.7908508041330216,0.026238813130458838,14.0,0.06666666666666667,0.08280908295878098
0.25281602002503156,0.756064770949818,0.3688616661568344,0.8352941176470589,0.8333333333333334,0.8452380952380952,0.011904761904761862,0.7908508041330216,0.026238813130458838,14.0,0.06666666666666667,0.0792293466972408
0.25782227784730916,0.7595763334215074,0.3652402542548928,0.8352941176470589,0.8333333333333334,0.8452380952380952,0.011904761904761862,0.7908508041330216,0.026238813130458838,14.0,0.06666666666666667,0.07571778422555142
0.2628285356695872,0.7630201121795903,0.36164084117807144,0.8352941176470589,0.8333333333333334,0.8452380952380952,0.011904761904761862,0.7908508041330216,0.026238813130458838,14.0,0.06666666666666667,0.07227400546746854
0.2678347934918648,0.7663965423548809,0.35806576444272836,0.8352941176470589,0.8333333333333334,0.8452380952380952,0.011904761904761862,0.7908508041330216,0.026238813130458838,14.0,0.06666666666666667,0.06889757529217799
0.2728410513141428,0.7697061017939277,0.354517237310247,0.8352941176470589,0.8333333333333334,0.8452380952380952,0.011904761904761862,0.7908508041330216,0.026238813130458838,14.0,0.06666666666666667,0.06558801585313112
0.2778473091364204,0.7729493087345832,0.35099734972262636,0.8352941176470589,0.8333333333333334,0.8452380952380952,0.011904761904761862,0.7724107246100652,0.023931637147358464,14.0,0.06666666666666667,0.062344808912475624
0.28285356695869845,0.7761267195021458,0.3475080695539665,0.8352941176470589,0.8333333333333334,0.8452380952380952,0.011904761904761862,0.7724107246100652,0.023931637147358464,14.0,0.06666666666666667,0.05916739814491301
0.2878598247809765,0.77923892623177,0.3440512441538562,0.8352941176470589,0.8333333333333334,0.8452380952380952,0.011904761904761862,0.7724107246100652,0.023931637147358464,14.0,0.06666666666666667,0.05605519141528881
0.2928660826032541,0.7822865546224066,0.3406286021588221,0.8352941176470589,0.8333333333333334,0.8452380952380952,0.011904761904761862,0.7724107246100652,0.023931637147358464,14.0,0.06666666666666667,0.05300756302465226
0.2978723404255321,0.7852702617270823,0.337241755548324,0.8352941176470589,0.8333333333333334,0.8452380952380952,0.011904761904761862,0.7724107246100652,0.023931637147358464,14.0,0.06666666666666667,0.0500238559199766
0.3028785982478097,0.7881907337838905,0.33389220192220553,0.8352941176470589,0.8333333333333334,0.8452380952380952,0.011904761904761862,0.7724107246100652,0.023931637147358464,14.0,0.06666666666666667,0.04710338386316837
0.30788485607008775,0.791048684091641,0.33058132697704834,0.8352941176470589,0.8333333333333334,0.8452380952380952,0.011904761904761862,0.7724107246100652,0.023931637147358464,14.0,0.06666666666666667,0.04424543355541788
0.31289111389236535,0.7938448509336932,0.32731040715951126,0.8352941176470589,0.8333333333333334,0.8452380952380952,0.011904761904761862,0.7724107246100652,0.023931637147358464,14.0,0.06666666666666667,0.041449266713365684
0.3178973717146434,0.7965799955530982,0.3240806124754485,0.8352941176470589,0.8333333333333334,0.8452380952380952,0.011904761904761862,0.7724107246100652,0.023931637147358464,14.0,0.06666666666666667,0.038714122093960635
