n_cal,x_test,p_true,ambiguity,mean_mid,sd_mid_across_resamples,mean_width,abs_error
100,-0.7512520868113521,0.10872448722600245,0.19380694620689054,0.19306048966942924,0.1030445782551126,0.18875028649990572,0.08433600244342679
100,-0.7445742904841401,0.10907709991221137,0.19435857237390566,0.18884996335363977,0.09916086586929705,0.18160742935704857,0.0797728634414284
100,-0.7378964941569282,0.1094437938583397,0.1949316996884659,0.18884996335363977,0.09916086586929705,0.18160742935704857,0.07940616949530006
100,-0.7312186978297162,0.10982511737642169,0.1955271219393538,0.19115765566133208,0.10290322033521573,0.18035742935704857,0.0813325382849104
100,-0.7245409015025042,0.11022163897627996,0.19614565855532512,0.1912767032803797,0.10279488064037738,0.1805036281874579,0.08105506430409976
100,-0.7178631051752922,0.11063394801410034,0.19678815512182737,0.20200560218143063,0.10969062061211371,0.19374583557672387,0.09137165416733029
100,-0.7111853088480802,0.11106265535371887,0.19745548387899986,0.20200560218143063,0.10969062061211371,0.19374583557672387,0.09094294682771176
100,-0.7045075125208682,0.11150839404010852,0.19814854419740885,0.19437013420113508,0.10268870124009077,0.1788419894228777,0.08286174016102656
100,-0.697829716193656,0.11197181998446049,0.19886826302765612,0.18231570792333276,0.08270396981850531,0.15259198967287774,0.07034388793887228
100,-0.691151919866444,0.11245361266015377,0.19961559531966777,0.18690507990400912,0.08967211712177443,0.14581439252028033,0.07445146724385535
100,-0.684474123539232,0.11295447580879814,0.20039152440711555,0.19599598899491819,0.0975645810060166,0.14581439277028035,0.08304151318612005
100,-0.67779632721202,0.11347513815541571,0.20119706235205004,0.19645053444946364,0.0975398195738747,0.14303661524250255,0.08297539629404793
100,-0.671118530884808,0.1140163541316999,0.20203325024442942,0.20170578970471892,0.10422082614252698,0.1534532819091692,0.08768943557301902
100,-0.664440734557596,0.1145789046061507,0.2029011584508106,0.20170578970471892,0.10422082614252698,0.1534532819091692,0.08712688509856822
100,-0.657762938230384,0.1151635976197373,0.20380188680603306,0.20240023414916336,0.10444751561126003,0.14988185358774064,0.08723663652942606
100,-0.651085141903172,0.1157712691255784,0.2047365647412626,0.21740970384613306,0.11996413042694017,0.17257485503074207,0.10163843472055466
100,-0.6444073455759598,0.11640278373095829,0.2057063513412841,0.21740970384613306,0.11996413042694017,0.17257485503074207,0.10100692011517477
100,-0.6377295492487478,0.11705903543981283,0.20671243532342692,0.22018748162391083,0.12132211145631426,0.17043199813788495,0.103128446184098
100,-0.6310517529215358,0.11774094839362237,0.20775603492998546,0.22018748162391083,0.12132211145631426,0.17043199813788495,0.10244653323028846
100,-0.6243739565943238,0.1184494776084372,0.20883839772545107,0.22018748162391083,0.12132211145631426,0.17043199813788495,0.10173800401547363
100,-0.6176961602671118,0.11918560970553797,0.2099608002893143,0.22018748162391083,0.12132211145631426,0.17043199813788495,0.10100187191837286
100,-0.6110183639398998,0.11995036363299369,0.21112454779461254,0.22091653782751633,0.12152121246194368,0.17162247432836114,0.10096617419452264
100,-0.6043405676126878,0.12074479137512731,0.2123309734618086,0.22634510925608775,0.12275670734478972,0.1771780301339167,0.10560031788096044
100,-0.5976627712854758,0.12156997864663009,0.21358143787697598,0.21861783652881503,0.11414123002127566,0.1603129507688373,0.09704785788218494
100,-0.5909849749582636,0.1224270455677825,0.2148773281626532,0.21560467863407826,0.11237872012381041,0.1548836578395444,0.09317763306629576
100,-0.5843071786310516,0.12331714731693956,0.21622005698910357,0.215882456411856,0.11210602648591908,0.1552308800617666,0.09256530909491643
100,-0.5776293823038396,0.12424147475612468,0.21761106141309583,0.21489561430659285,0.11162659076765805,0.1537157285466151,0.09065413955046817
100,-0.5709515859766277,0.12520125502524448,0.21905180153069637,0.21981014422112274,0.11127597783045595,0.16170183965772622,0.09460888919587826
100,-0.5642737896494157,0.12619775210009176,0.2205437589299511,0.21703236644334498,0.10978426473813689,0.16384469655058337,0.09083461434325321
100,-0.5575959933222037,0.12723226730894238,0.22208843492873645,0.22238950930048781,0.1179310081982229,0.17538315808904487,0.09515724199154543
100,-0.5509181969949917,0.128306139802176,0.22368734858248096,0.2189932828853935,0.11467847058217606,0.1756807771366639,0.09068714308321749
100,-0.5442404006677797,0.12942074696896055,0.2253420344459137,0.22435042574253633,0.11264706538234423,0.183757700213587,0.09492967877357578
100,-0.5375626043405675,0.13057750479463692,0.227054040072487,0.22862125907586967,0.11311185303253281,0.18788468434057112,0.09804375428123274
100,-0.5308848080133555,0.13177786815202552,0.2288249232346658,0.22862125907586967,0.11311185303253281,0.18788468434057112,0.09684339092384414
100,-0.5242070116861435,0.13302333101945005,0.23065624884787972,0.22862125907586967,0.11311185303253281,0.18788468434057112,0.09559792805641962
100,-0.5175292153589315,0.1343154266178382,0.23254958558061264,0.23626349629862764,0.12318291372487729,0.19480276650865308,0.10194806968078943
100,-0.5108514190317195,0.13565572745881896,0.2345065021328752,0.23626349629862764,0.12318291372487729,0.19480276650865308,0.10060776883980868
100,-0.5041736227045075,0.1370458452952869,0.23652856316517437,0.23626349629862764,0.12318291372487729,0.19480276650865308,0.09921765100334073
100,-0.4974958263772955,0.13848743096545876,0.2386173248600921,0.23467619471132606,0.12294431718269024,0.1919456236515102,0.0961887637458673
100,-0.4908180300500835,0.13998217412099792,0.2407743300987131,0.23467619471132606,0.12294431718269024,0.1919456236515102,0.09469402059032814
100,-0.4841402337228715,0.14153180282934386,0.2430011032344392,0.23769817273330412,0.12614584020221564,0.18500117945706576,0.09616636990396027
100,-0.4774624373956593,0.1431380830399494,0.24529914444719592,0.24415737663915435,0.13199603599816237,0.17757693728282334,0.10101929359920495
100,-0.4707846410684473,0.14480281790371252,0.2476699236617136,0.25223429971607747,0.13139903781686998,0.19216027061615668,0.10743148181236495
100,-0.4641068447412353,0.1465278469344918,0.25011487401446786,0.2565319187636965,0.13177740260977366,0.1994543654102515,0.11000407182920471
100,-0.4574290484140233,0.1483150450012205,0.25263538485501286,0.2565319187636965,0.13177740260977366,0.1994543654102515,0.10821687376247602
100,-0.4507512520868113,0.15016632113879702,0.2552327942688734,0.25373429971607747,0.12699483407101608,0.19237637395726,0.10356797857728045
100,-0.44407345575959933,0.15208361716562718,0.25790838111089226,0.25373429971607747,0.12699483407101608,0.19237637395726,0.10165068255045029
100,-0.43739565943238734,0.15406890609544108,0.26066335653999045,0.25373429971607747,0.12699483407101608,0.19237637395726,0.0996653936206364
100,-0.43071786310517535,0.15612419033081146,0.26349885504872,0.25373429971607747,0.12699483407101608,0.19237637395726,0.09761010938526601
100,-0.42404006677796313,0.1582514996256677,0.26641592498379,0.26218737280577853,0.12375816507550606,0.2010271681080537,0.10393587318011083
100,-0.41736227045075114,0.16045288880404365,0.2694155185569617,0.27187143873984443,0.12403759227484851,0.22061050144138705,0.11141854993580078
100,-0.41068447412353914,0.1627304352223281,0.27249848134935956,0.27187143873984443,0.12403759227484851,0.22061050144138705,0.10914100351751632
100,-0.40400667779632715,0.1650862359624117,0.27566554131634924,0.2780252848936906,0.12413552466262574,0.22231504714593248,0.1129390489312789
100,-0.39732888146911516,0.16752240474336125,0.2789172973047254,0.2780252848936906,0.12413552466262574,0.22231504714593248,0.11050288015032936
100,-0.39065108514190316,0.17004106853960776,0.2822542070990324,0.2780252848936906,0.12413552466262574,0.22231504714593248,0.10798421635408284
100,-0.38397328881469117,0.17264436389412618,0.28567657501943744,0.2779666353628868,0.12247207713714565,0.22148171381259915,0.10532227146876061
100,-0.3772954924874792,0.1753344329157197,0.2891845390996854,0.3051353480479038,0.1454492425780626,0.21958687329275786,0.1298009151321841
100,-0.37061769616026696,0.1781134189503204,0.2927780578802961,0.3172681556147129,0.15032041255825065,0.24058046303634764,0.1391547366643925
100,-0.36393989983305497,0.18098346191718376,0.2964568968593101,0.3150863374328947,0.15031770718780865,0.23641379636968093,0.13410287551571096
100,-0.357262103505843,0.18394669330201277,0.30022061465053607,0.3202203893953049,0.15136104714425996,0.2525447487506334,0.13627369609329212
100,-0.350584307178631,0.18700523080039408,0.30406854890737084,0.3202203893953049,0.15136104714425996,0.2525447487506334,0.13321515859491082
100,-0.343906510851419,0.19016117260649387,0.3079998020788342,0.3202203893953049,0.15136104714425996,0.2525447487506334,0.13005921678881102
100,-0.337228714524207,0.19341659134373793,0.31201322707341483,0.3165308103607323,0.15436892039488553,0.2393163105221951,0.12311421901699435
100,-0.330550918196995,0.1967735276362118,0.3161074129156256,0.3165308103607323,0.15436892039488553,0.2393163105221951,0.11975728272452046
100,-0.323873121869783,0.20023398332175976,0.320280670489722,0.31444747702739895,0.15469008987271943,0.2426496436055284,0.11421349370563919
100,-0.3171953255425708,0.20379991431025035,0.32453101847476995,0.31444747702739895,0.15469008987271943,0.2426496436055284,0.1106475627171486
100,-0.3105175292153588,0.207473223093206,0.32885616958504554,0.31642116123792524,0.1575226644632799,0.23900381027219506,0.10894793814471923
100,-0.3038397328881468,0.2112557509139734,0.3332535172394932,0.322952792039066,0.162180558684241,0.23067047718886177,0.11169704112509263
100,-0.2971619365609348,0.21514926961082548,0.3377201227935076,0.315328207321458,0.14641396806246001,0.2494204769388618,0.10017893771063252
100,-0.2904841402337228,0.2191554731488442,0.34225270347550085,0.315328207321458,0.14641396806246001,0.2494204769388618,0.0961727341726138
100,-0.2838063439065108,0.22327596886010595,0.3468476211793739,0.32648205347530423,0.15062098512019081,0.2535871436055285,0.10320608461519828
100,-0.27712854757929883,0.2275122684155799,0.35150087227195403,0.32648205347530423,0.15062098512019081,0.2535871436055285,0.09896978505972434
100,-0.27045075125208684,0.23186577855622145,0.35620807858147746,0.3194450164382671,0.14978812852674037,0.23662285789124268,0.08757923788204566
100,-0.26377295492487485,0.23633779161497817,0.36096447973906665,0.3225241998592384,0.16089609671548394,0.221417230185615,0.08618640824426024
100,-0.25709515859766263,0.24092947586579122,0.36576492704965274,0.3225241998592384,0.16089609671548394,0.221417230185615,0.0815947239934472
100,-0.25041736227045064,0.24564186574013258,0.3706038790716785,0.3193631524203452,0.15673938427816897,0.21891723018561499,0.0737212866802126
100,-0.24373956594323865,0.25047585195612987,0.37547539908596156,0.3193631524203452,0.15673938427816897,0.21891723018561499,0.06888730046421532
100,-0.23706176961602665,0.2554321716098329,0.38037315463303556,0.3289026261045557,0.16368542824045784,0.21951246853085307,0.07347045449472278
100,-0.23038397328881466,0.26051139828263514,0.38529041929492275,0.3289026261045557,0.16368542824045784,0.21951246853085307,0.06839122782192053
100,-0.22370617696160267,0.26571393222319895,0.39022007689136834,0.3289026261045557,0.16368542824045784,0.21951246853085307,0.06318869388135673
100,-0.21702838063439067,0.27103999066638645,0.3951546282519032,0.3289026261045557,0.16368542824045784,0.21951246853085307,0.05786263543816922
100,-0.21035058430717868,0.27648959835560405,0.40008620071352163,0.3289026261045557,0.16368542824045784,0.21951246853085307,0.052413027748951624
100,-0.20367278797996646,0.28206257833853937,0.40500656047910943,0.33775362804379294,0.16830337759186467,0.22159580186418643,0.05569104970525357
100,-0.19699499165275447,0.28775854310943805,0.40990712795394346,0.3510644784836756,0.1730421776434736,0.23321196348034806,0.06330593537423757
100,-0.19031719532554248,0.2935768861737516,0.41477899615655145,0.35293947848367563,0.17097649787114516,0.23589053490891948,0.05936259230992402
100,-0.18363939899833048,0.29951677411309596,0.41961295227596124,0.35918947848367566,0.17166728530280817,0.23589053490891948,0.0596727043705797
100,-0.1769616026711185,0.3055771392299337,0.4243995024199668,0.35918947848367566,0.17166728530280817,0.23589053490891948,0.05361233925374198
100,-0.1702838063439065,0.3117566728521317,0.4291288995686013,0.38131069060488776,0.17167624736949658,0.25338061452399885,0.06955401775275605
100,-0.1636060100166945,0.31805381937749166,0.43379117471376316,0.38131069060488776,0.17167624736949658,0.25338061452399885,0.0632568712273961
100,-0.1569282136894825,0.32446677113743183,0.43837617113016253,0.3933940239382211,0.1712512668213614,0.2649282335716179,0.06892725280078926
100,-0.1502504173622703,0.3309934641571509,0.4428735816847995,0.3960455390897363,0.17205836007853142,0.27165900280238714,0.06505207493258536
100,-0.1435726210350583,0.3376315748867922,0.4472729890525132,0.4139622057564029,0.17583466495539446,0.2711719900653741,0.07633063086961073
100,-0.1368948247078463,0.3443785179742963,0.45156390866424717,0.4139622057564029,0.17583466495539446,0.2711719900653741,0.0695836877821066
100,-0.13021702838063431,0.35123144514576954,0.45573583417316765,0.41735843217149726,0.17421275288452365,0.2708743710177551,0.06612698702572772
100,-0.12353923205342232,0.35818724525329715,0.459778285182303,0.41735843217149726,0.17421275288452365,0.2708743710177551,0.059171186918200114
100,-0.11686143572621033,0.3652425455431981,0.46368085693664596,0.41735843217149726,0.17421275288452365,0.2708743710177551,0.052115886628299135
100,-0.11018363939899833,0.37239371418978395,0.4674332716434429,0.41009574420157247,0.18459389293913683,0.256529132922517,0.03770203001178851
100,-0.10350584307178634,0.37963686413079545,0.4710254310474628,0.41426241086823906,0.18841759677751016,0.2606957993391837,0.03462554673744361
100,-0.09682804674457413,0.38696785823091495,0.4744474698541869,0.44003757639399377,0.19731828808996887,0.26337256701595135,0.053069718163078816
100,-0.09015025041736213,0.3943823157891714,0.47768980956388335,0.44003757639399377,0.19731828808996887,0.26337256701595135,0.04565526060482239
100,-0.08347245409015014,0.4018756203947903,0.4807432122541854,0.43223733399014286,0.19267988362922558,0.2747722784156628,0.030361713595352557
100,-0.07679465776293815,0.40944292912418945,0.4835988338287868,0.4382619241540772,0.1922178915999749,0.2893556117489962,0.028818995029887773
100,-0.07011686143572615,0.4170791830595605,0.48624827623586026,0.4343604090025622,0.18985382076201224,0.2847081758515603,0.017281225943001688
100,-0.06343906510851416,0.42477911909693844,0.48868363815233484,0.4373365994787526,0.19178278282833838,0.29363674728013167,0.012557480381814146
100,-0.056761268781302165,0.43253728299901584,0.4908975636296902,0.4540255385589959,0.196351807267015,0.283220080863465,0.021488255559980074
100,-0.05008347245409017,0.4403480436354068,0.4928832882037533,0.4568033163367738,0.19382250112171695,0.2810772239706079,0.016455272701366985
100,-0.04340567612687818,0.4482056083407655,0.49463468198529964,0.4568033163367738,0.19382250112171695,0.2810772239706079,0.008597707996008286
100,-0.03672787979966596,0.4561040393093233,0.49614628927008514,0.4568033163367738,0.19382250112171695,0.2810772239706079,0.0006992770274504845
100,-0.03005008347245397,0.4640372709332049,0.4974133642361366,0.46346998300344044,0.1963240120903562,0.28732722372060787,0.0005672879297644595
100,-0.023372287145241977,0.471999127981505,0.49843190233240775,0.471357742614576,0.19321449858858697,0.30607722347060784,0.0006413853669289815
100,-0.016694490818029983,0.4799833445077085,0.49919866700580584,0.48467896941037913,0.1863850340374334,0.3048485909919754,0.004695624902670614
100,-0.01001669449081799,0.48798358336480885,0.499711211462499,0.5003612038426135,0.1786904186100018,0.3070921809855652,0.012377620477804663
100,-0.0033388981636059967,0.4959934562005235,0.49996789521356577,0.4948850133664231,0.1783253338506597,0.30530646669985084,0.0011084428341003871
100,0.0033388981636059967,0.5040065437994766,0.49996789521356577,0.4975365285179382,0.17759166023639572,0.3120372359306201,0.006470015281538399
100,0.01001669449081799,0.5120164166351912,0.499711211462499,0.504774417670528,0.1757624074655234,0.31116602380940794,0.007241998964663154
100,0.016694490818029983,0.5200166554922915,0.49919866700580584,0.5164410843371946,0.17055601464747888,0.32088824578163017,0.0035755711550968794
100,0.023372287145241977,0.5280008720184951,0.4984319023324077,0.5333820908023681,0.16997591862449554,0.31547272405360816,0.0053812187838729875
100,0.03005008347245397,0.5359627290667951,0.4974133642361366,0.5397546398219759,0.16711055545643994,0.31582986691075104,0.0037919107551808162
100,0.03672787979966596,0.5438959606906767,0.49614628927008514,0.5435046398219758,0.1667369648467162,0.30541320024408436,0.0003913208687008618
100,0.0434056761268784,0.5517943916592348,0.4946346819852996,0.5595511727802736,0.15219631369330788,0.307061551892436,0.007756781121038725
100,0.050083472454090394,0.5596519563645934,0.49288328820375327,0.5595511727802736,0.15219631369330788,0.307061551892436,0.00010078358431986345
100,0.05676126878130239,0.5674627170009845,0.49089756362969017,0.5649083156374164,0.15376907955153002,0.2955230903539745,0.002554401363568104
100,0.06343906510851438,0.5752208809030618,0.4886836381523348,0.5717833156374164,0.16115458374216443,0.28242785225873646,0.003437565265645426
100,0.07011686143572637,0.5829208169404397,0.48624827623586014,0.5865346076270804,0.16403510420968317,0.27204094724683164,0.0036137906866406944
100,0.07679465776293837,0.5905570708758109,0.4835988338287867,0.5864155600080329,0.16879621937611208,0.2606306910865752,0.004141510867778031
100,0.08347245409015036,0.5981243796052099,0.4807432122541853,0.5855064690989419,0.1686225975257893,0.25750569108657523,0.012617910506268037
100,0.09015025041736235,0.605617684210829,0.47768980956388324,0.5895380896523016,0.16824007707767089,0.25351759584848,0.016079594558527366
100,0.09682804674457435,0.6130321417690854,0.4744474698541868,0.5895380896523016,0.16824007707767089,0.25351759584848,0.023494052116783792
100,0.10350584307178634,0.6203631358692046,0.4710254310474628,0.5895380896523016,0.16824007707767089,0.25351759584848,0.030825046216902963
100,0.11018363939899833,0.627606285810216,0.4674332716434429,0.601966661080873,0.1691844217766716,0.24796204004292446,0.025639624729343002
100,0.11686143572621033,0.6347574544568018,0.463680856936646,0.601966661080873,0.1691844217766716,0.24796204004292446,0.03279079337592872
100,0.12353923205342232,0.6418127547467029,0.459778285182303,0.601966661080873,0.1691844217766716,0.24796204004292446,0.03984609366582981
100,0.13021702838063431,0.6487685548542305,0.45573583417316765,0.601966661080873,0.1691844217766716,0.24796204004292446,0.04680189377335742
100,0.1368948247078463,0.6556214820257036,0.4515639086642472,0.601966661080873,0.1691844217766716,0.24796204004292446,0.05365482094483054
100,0.1435726210350583,0.6623684251132078,0.4472729890525132,0.6052999944142063,0.17172080618204652,0.24171204004292446,0.05706843069900147
100,0.1502504173622703,0.6690065358428491,0.4428735816847995,0.6152999944142065,0.16817263566801782,0.23933108741197207,0.05370654142864262
100,0.15692821368948273,0.6755332288625684,0.43837617113016236,0.6115580129459242,0.17141852603169086,0.22891442074530538,0.06397521591664423
100,0.16360601001669473,0.6819461806225086,0.433791174713763,0.6115580129459242,0.17141852603169086,0.22891442074530538,0.0703881676765844
100,0.17028380634390672,0.6882433271478686,0.429128899568601,0.6115580129459242,0.17141852603169086,0.22891442074530538,0.07668531420194447
100,0.1769616026711187,0.6944228607700664,0.4243995024199667,0.6216673025634105,0.1665674489906233,0.23068525407863869,0.07275555820665591
100,0.1836393989983307,0.7004832258869044,0.41961295227596096,0.6216673025634105,0.1665674489906233,0.23068525407863869,0.07881592332349385
100,0.1903171953255427,0.7064231138262487,0.41477899615655117,0.6287506358967436,0.170839688334597,0.22938655252993737,0.07767247792950505
100,0.1969949916527547,0.7122414568905622,0.4099071279539433,0.6287506358967436,0.170839688334597,0.22938655252993737,0.08349082099381855
100,0.20367278797996669,0.7179374216614609,0.40500656047910916,0.6215637021004868,0.17479960006974435,0.24938655227993736,0.09637371956097407
100,0.21035058430717868,0.723510401644396,0.40008620071352163,0.6250386055753904,0.17229209022165595,0.25876155227993736,0.09847179606900558
100,0.21702838063439067,0.7289600093336136,0.3951546282519032,0.6250386055753904,0.17229209022165595,0.25876155227993736,0.10392140375822323
100,0.22370617696160267,0.7342860677768012,0.3902200768913683,0.6250386055753904,0.17229209022165595,0.25876155227993736,0.1092474622014108
100,0.23038397328881466,0.7394886017173649,0.38529041929492275,0.6250386055753904,0.17229209022165595,0.25876155227993736,0.11444999614197449
100,0.23706176961602665,0.7445678283901671,0.38037315463303556,0.6331155286523135,0.17839373682897702,0.25459488536327074,0.11145229973785364
100,0.24373956594323865,0.7495241480438701,0.37547539908596156,0.6373890329258178,0.1758522183049136,0.24209488561327075,0.1121351151180523
100,0.25041736227045064,0.7543581342598674,0.3706038790716785,0.6351903713276552,0.1800814511601677,0.24206918215006729,0.1191677629322122
100,0.25709515859766263,0.7590705241342088,0.36576492704965263,0.6398682737037671,0.17645586985881218,0.25352751523340056,0.11920225043044175
100,0.26377295492487507,0.7636622083850221,0.36096447973906637,0.642825262951079,0.1758882142883533,0.2454392799392829,0.12083694543394308
100,0.27045075125208706,0.7681342214437787,0.35620807858147724,0.6557571023535067,0.17159182931572242,0.24304344660594962,0.11237711909027204
100,0.27712854757929906,0.7724877315844203,0.3515008722719538,0.6557571023535067,0.17159182931572242,0.24304344660594962,0.1167306292309136
100,0.28380634390651105,0.7767240311398942,0.34684762117937373,0.6557571023535067,0.17159182931572242,0.24304344660594962,0.12096692878638748
100,0.29048414023372304,0.7808445268511559,0.34225270347550074,0.6733396495233179,0.17147302063213832,0.23500773182023535,0.10750487732783798
100,0.29716193656093504,0.7848507303891746,0.3377201227935075,0.6754229828566514,0.1718850300136897,0.23084106515356867,0.10942774753252327
100,0.30383973288814703,0.7887442490860267,0.33325351723949315,0.6762166336503022,0.17279315139615342,0.22979939848690195,0.11252761543572454
100,0.310517529215359,0.7925267769067942,0.3288561695850453,0.6749345823682509,0.17512644358823284,0.22729939848690198,0.1175921945385433
100,0.317195325542571,0.7962000856897499,0.3245310184747697,0.6955792009076063,0.15250475898671007,0.21795596414346763,0.1006208847821436
100,0.323873121869783,0.7997660166782403,0.32028067048972186,0.6955792009076063,0.15250475898671007,0.21795596414346763,0.10418681577063404
100,0.330550918196995,0.8032264723637882,0.3161074129156256,0.7021215985684252,0.1474026303802509,0.2014408128783161,0.10110487379536304
100,0.337228714524207,0.8065834086562621,0.3120132270734148,0.7046215985684252,0.14477802820239935,0.20977414596164942,0.10196181008783689
100,0.343906510851419,0.8098388273935062,0.30799980207883415,0.7046215985684252,0.14477802820239935,0.20977414596164942,0.105217228825081
100,0.350584307178631,0.8129947691996059,0.3040685489073709,0.7015781203075556,0.14818485823101704,0.21772869141619489,0.11141664889205027
100,0.357262103505843,0.8160533066979873,0.300220614650536,0.7047766497193203,0.14866446155100366,0.21705499011749357,0.11127665697866695
100,0.36393989983305497,0.8190165380828163,0.2964568968593101,0.7047766497193203,0.14866446155100366,0.21705499011749357,0.11423988836349597
100,0.37061769616026696,0.8218865810496796,0.2927780578802961,0.7047766497193203,0.14866446155100366,0.21705499011749357,0.1171099313303593
100,0.3772954924874794,0.8246655670842803,0.2891845390996854,0.719947320962646,0.14765978446444228,0.19798031454281828,0.10471824612163427
100,0.3839732888146914,0.8273556361058739,0.28567657501943733,0.719947320962646,0.14765978446444228,0.19798031454281828,0.1074083151432279
100,0.3906510851419034,0.8299589314603922,0.2822542070990324,0.7162708503744109,0.15475080828385482,0.20482555263805638,0.11368808108598139
100,0.3973288814691154,0.8324775952566389,0.2789172973047252,0.7129375170410774,0.15434685506029097,0.21107555263805639,0.11954007821556145
100,0.4040066777963274,0.8349137640375884,0.27566554131634907,0.7129375170410774,0.15434685506029097,0.21107555263805639,0.121976246996511
100,0.41068447412353937,0.8372695647776721,0.2724984813493593,0.7129375170410774,0.15434685506029097,0.21107555263805639,0.12433204773659468
100,0.41736227045075136,0.8395471111959565,0.2694155185569615,0.7129375170410774,0.15434685506029097,0.21107555263805639,0.12660959415487905
100,0.42404006677796335,0.8417485003743324,0.2664159249837899,0.7142606476672773,0.1560386645456917,0.20537208943459317,0.1274878527070551
100,0.43071786310517535,0.8438758096691886,0.2634988550487199,0.7142606476672773,0.1560386645456917,0.20537208943459317,0.12961516200191137
100,0.43739565943238734,0.8459310939045589,0.2606633565399905,0.7142606476672773,0.1560386645456917,0.20537208943459317,0.13167044623728164
100,0.44407345575959933,0.8479163828343728,0.2579083811108923,0.7142606476672773,0.1560386645456917,0.20537208943459317,0.1336557351670955
100,0.4507512520868113,0.849833678861203,0.2552327942688734,0.7142606476672773,0.1560386645456917,0.20537208943459317,0.13557303119392572
100,0.4574290484140233,0.8516849549987796,0.25263538485501275,0.71497153614166,0.1612869664647266,0.209218243280747,0.13671341885711963
100,0.4641068447412353,0.8534721530655082,0.2501148740144679,0.7160132028083267,0.16244751734872837,0.2079195419820457,0.13745895025718147
100,0.4707846410684473,0.8551971820962876,0.24766992366171342,0.7231093433827281,0.16354469416409234,0.19897265528515926,0.13208783871355945
100,0.4774624373956593,0.8568619169600505,0.24529914444719597,0.7210260100493948,0.16371955723122342,0.2031393219518259,0.13583590691065572
100,0.48414023372287174,0.8584681971706563,0.24300110323443902,0.7301926767160615,0.1613351580894535,0.20135360766611163,0.12827552045459478
100,0.49081803005008373,0.8600178258790022,0.24077433009871288,0.7301926767160615,0.1613351580894535,0.20135360766611163,0.12982514916294075
100,0.4974958263772957,0.8615125690345414,0.23861732486009182,0.7318691473042968,0.15386273992876284,0.19302027458277832,0.12964342173024468
100,0.5041736227045077,0.8629541547047132,0.23652856316517432,0.7279365943500047,0.15958631112082763,0.21391313122563543,0.13501756035470847
100,0.5108514190317197,0.8643442725411811,0.23450650213287513,0.7241434909017288,0.1643151298223523,0.22449005430255858,0.14020078163945227
100,0.5175292153589317,0.8656845733821619,0.23254958558061253,0.7241434909017288,0.1643151298223523,0.22449005430255858,0.14154108248043307
100,0.5242070116861437,0.86697666898055,0.2306562488478796,0.7241434909017288,0.1643151298223523,0.22449005430255858,0.14283317807882123
100,0.5308848080133557,0.8682221318479745,0.2288249232346658,0.7383521208524877,0.14768861108856257,0.21571868678119102,0.12987001099548678
100,0.5375626043405677,0.8694224952053631,0.227054040072487,0.7363902935683826,0.15032566104146303,0.2180560019935065,0.13303220163698048
100,0.5442404006677797,0.8705792530310396,0.22534203444591352,0.7418390115171005,0.14978987052007903,0.21282872926623372,0.12874024151393904
100,0.5509181969949917,0.871693860197824,0.2236873485824809,0.750300549978639,0.14312849204075498,0.19318587237337662,0.12139331021918498
100,0.5575959933222037,0.8727677326910576,0.2220884349287365,0.750300549978639,0.14312849204075498,0.19318587237337662,0.12246718271241852
100,0.5642737896494157,0.8738022478999083,0.22054375892995093,0.750300549978639,0.14312849204075498,0.19318587237337662,0.1235016979212693
100,0.5709515859766277,0.8747987449747556,0.2190518015306962,0.750300549978639,0.14312849204075498,0.19318587237337662,0.12449819499611658
100,0.5776293823038396,0.8757585252438752,0.217611061413096,0.7513637246982701,0.13943973917001928,0.19492198348448772,0.12439480054560514
100,0.5843071786310516,0.8766828526830605,0.21622005698910354,0.7579113437458891,0.14144360717766633,0.1843450604075646,0.11877150893717137
100,0.5909849749582636,0.8775729544322174,0.21487732816265337,0.7571176929522383,0.14079402873642,0.18538672707423126,0.12045526147997909
100,0.5976627712854761,0.8784300213533699,0.213581437876976,0.7661046210568134,0.13740464005657188,0.16628950485200905,0.11232540029655647
100,0.6043405676126881,0.8792552086248728,0.21233097346180838,0.7645733248419728,0.14030631889004846,0.17649783768534238,0.11468188378290001
100,0.6110183639399,0.8800496363670063,0.2111245477946126,0.7647335812522293,0.14048349578868524,0.17630844374594845,0.11531605511477694
100,0.617696160267112,0.8808143902944621,0.20996080028931421,0.7695800724802994,0.1414112971077965,0.16810137303887773,0.11123431781416271
100,0.624373956594324,0.8815505223915628,0.208838397725451,0.7776608805611075,0.13210740057748624,0.16872637303887775,0.10388964183045535
100,0.631051752921536,0.8822590516063776,0.20775603492998546,0.7776608805611075,0.13210740057748624,0.16872637303887775,0.10459817104527014
100,0.637729549248748,0.8829409645601872,0.20671243532342687,0.7805775472277741,0.1325414102403914,0.1641430397055444,0.10236341733241316
100,0.64440734557596,0.8835972162690418,0.205706351341284,0.7805775472277741,0.1325414102403914,0.1641430397055444,0.10301966904126769
100,0.651085141903172,0.8842287308744217,0.2047365647412625,0.7805775472277741,0.1325414102403914,0.1641430397055444,0.1036511836466476
100,0.657762938230384,0.8848364023802627,0.20380188680603303,0.7805775472277741,0.1325414102403914,0.1641430397055444,0.10425885515248867
100,0.664440734557596,0.8854210953938494,0.2029011584508105,0.7805775472277741,0.1325414102403914,0.1641430397055444,0.10484354816607533
100,0.671118530884808,0.8859836458683,0.2020332502444295,0.7805775472277741,0.1325414102403914,0.1641430397055444,0.10540609864052597
